"","scientific_name","site","time"
"3965","Hylarana nicobariensis","OP3_843","18:02"
"3966","Hemidactylus frenatus","OP3_843","18:03"
"3967","Hemidactylus frenatus","OP3_843","18:03"
"3968","Pycnonotus goiavier","OP3_843","18:04"
"3969","Hemidactylus frenatus","OP3_843","18:04"
"3970","Corvus enca","OP3_843","18:04"
"3971","Hemidactylus frenatus","OP3_843","18:05"
"3972","Hemidactylus frenatus","OP3_843","18:06"
"3973","Hemidactylus frenatus","OP3_843","18:07"
"3974","Pycnonotus goiavier","OP3_843","18:07"
"3975","Hemidactylus frenatus","OP3_843","18:09"
"3976","Hemidactylus frenatus","OP3_843","18:09"
"3977","Rhipidura javanica","OP3_843","18:11"
"3978","Hylarana nicobariensis","OP3_843","19:06"
"3979","Hemidactylus frenatus","OP3_843","19:07"
"3980","Hemidactylus frenatus","OP3_843","19:08"
"3981","Polypedates otilophus","OP3_843","19:17"
"3982","Fejervarya limnocharis","OP3_843","20:00"
"3983","Polypedates otilophus","OP3_843","20:01"
"3984","Hemidactylus frenatus","OP3_843","20:04"
"3985","Fejervarya limnocharis","OP3_843","21:03"
"3986","Prinia flaviventris","OP_Belian","17:05"
"3987","Pycnonotus goiavier","OP_Belian","17:07"
"3988","Macronus bornensis","OP_Belian","17:08"
"3989","Prinia flaviventris","OP_Belian","17:09"
"3990","Spilopelia chinensis","OP_Belian","17:11"
"3991","Geopelia striata","OP_Belian","17:15"
"3992","Orthotomus sericeus","OP_Belian","17:16"
"3993","Prinia flaviventris","OP_Belian","17:18"
"3994","Macronus bornensis","OP_Belian","17:22"
"3995","Pycnonotus goiavier","OP_Belian","17:22"
"3996","Rhipidura javanica","OP_Belian","18:00"
"3997","Pycnonotus goiavier","OP_Belian","18:00"
"3998","Pycnonotus goiavier","OP_Belian","18:00"
"3999","Pycnonotus goiavier","OP_Belian","18:01"
"4000","Pycnonotus goiavier","OP_Belian","18:02"
"4001","Pycnonotus goiavier","OP_Belian","18:00"
"4002","Prinia flaviventris","OP_Belian","18:00"
"4003","Pycnonotus goiavier","OP_Belian","18:02"
"4004","Pycnonotus goiavier","OP_Belian","18:02"
"4005","Pycnonotus goiavier","OP_Belian","18:02"
"4006","Pycnonotus goiavier","OP_Belian","18:02"
"4007","Pycnonotus goiavier","OP_Belian","18:02"
"4008","Pycnonotus goiavier","OP_Belian","18:02"
"4009","Pycnonotus goiavier","OP_Belian","18:02"
"4010","Pycnonotus goiavier","OP_Belian","18:02"
"4011","Pycnonotus goiavier","OP_Belian","18:02"
"4012","Pycnonotus goiavier","OP_Belian","18:02"
"4013","Prinia flaviventris","OP_Belian","18:13"
"4014","Gonocephalus grandis","Riparian_2","18:01"
"4015","Limnonectes kuhlii","Riparian_2","18:07"
"4016","Limnonectes kuhlii","Riparian_2","18:08"
"4017","Staurois latopalmatus","Riparian_2","18:11"
"4018","Staurois latopalmatus","Riparian_2","18:11"
"4019","Limnonectes kuhlii","Riparian_2","18:12"
"4020","Limnonectes kuhlii","Riparian_2","18:13"
"4021","Cyrtodactylus sp","Riparian_2","19:00"
"4022","Staurois latopalmatus","Riparian_2","19:00"
"4023","Limnonectes kuhlii","Riparian_2","19:02"
"4024","Limnonectes kuhlii","Riparian_2","19:03"
"4025","Staurois latopalmatus","Riparian_2","19:05"
"4026","Staurois latopalmatus","Riparian_2","19:05"
"4027","Limnonectes kuhlii","Riparian_2","19:07"
"4028","Limnonectes kuhlii","Riparian_2","19:08"
"4029","Staurois latopalmatus","Riparian_2","19:10"
"4030","Staurois latopalmatus","Riparian_2","19:13"
"4031","Staurois latopalmatus","Riparian_2","19:15"
"4032","Cyrtodactylus sp","Riparian_2","20:01"
"4033","Staurois latopalmatus","Riparian_2","20:02"
"4034","Limnonectes kuhlii","Riparian_2","20:04"
"4035","Limnonectes kuhlii","Riparian_2","20:05"
"4036","Staurois latopalmatus","Riparian_2","20:06"
"4037","Staurois latopalmatus","Riparian_2","20:07"
"4038","Staurois latopalmatus","Riparian_2","20:09"
"4039","Staurois latopalmatus","Riparian_2","20:09"
"4040","Limnonectes kuhlii","Riparian_2","20:11"
"4041","Limnonectes kuhlii","Riparian_2","20:13"
"4042","Staurois latopalmatus","Riparian_2","21:00"
"4043","Staurois latopalmatus","Riparian_2","21:01"
"4044","Limnonectes kuhlii","Riparian_2","21:03"
"4045","Limnonectes kuhlii","Riparian_2","21:04"
"4046","Staurois latopalmatus","Riparian_2","21:04"
"4047","Phrynoidis juxtaspera","Riparian_2","21:05"
"4048","Limnonectes kuhlii","Riparian_2","21:07"
"4049","Limnonectes kuhlii","Riparian_2","21:08"
"4050","Staurois latopalmatus","Riparian_2","21:09"
"4051","Staurois latopalmatus","Riparian_2","21:10"
"4052","Limnonectes kuhlii","Riparian_2","21:14"
"4053","Pomatorhinus montanus","B1_602","06:00"
"4054","Sasia abnormis","B1_602","06:00"
"4055","Stachyridopsis rufifrons","B1_602","06:00"
"4056","Hemipus hirundinaceus","B1_602","06:00"
"4057","Stachyris erythroptera","B1_602","06:00"
"4058","Prionochilus xanthopygius","B1_602","06:00"
"4059","Prionochilus xanthopygius","B1_602","06:00"
"4060","Orthotomus atrogularis","B1_602","06:03"
"4061","Arachnothera longirostra","B1_602","06:03"
"4062","Macronus ptilosus","B1_602","06:08"
"4063","Malacocincla malaccensis","VJR_2","06:13"
"4064","Stachyris erythroptera","VJR_2","06:13"
"4065","Hypothymis azurea","VJR_2","06:13"
"4066","Macronus ptilosus","VJR_2","06:13"
"4067","Copsychus stricklandii","VJR_2","06:13"
"4068","Stachyris maculata","VJR_2","06:14"
"4069","Stachyris erythroptera","VJR_2","06:15"
"4070","Macronus ptilosus","VJR_2","06:18"
"4071","Arborophila charltonii","VJR_2","06:21"
"4072","Pomatorhinus montanus","VJR_2","06:22"
"4073","Hydrornis schwaneri","VJR_2","06:23"
"4074","Cacomantis sonneratii","VJR_2","06:25"
"4075","Platylophus galericulatus","VJR_2","06:25"
"4076","Pycnonotus erythropthalmos","VJR_2","06:27"
"4077","Platylophus galericulatus","VJR_2","06:27"
"4078","Orthotomus atrogularis","VJR_2","06:31"
"4079","Rhinortha chlorophaea","VJR_2","06:31"
"4080","Anorrhinus galeritus","VJR_2","06:32"
"4081","Alcippe brunneicauda","VJR_2","06:32"
"4082","Spilornis cheela","VJR_2","06:32"
"4083","Corvus enca","VJR_2","07:00"
"4084","Stachyris erythroptera","VJR_2","07:00"
"4085","Macronus ptilosus","VJR_2","07:00"
"4086","Pomatorhinus montanus","VJR_2","07:00"
"4087","Hydrornis schwaneri","VJR_2","07:00"
"4088","Arachnothera longirostra","VJR_2","07:00"
"4089","Rhinortha chlorophaea","VJR_2","07:00"
"4090","Prionochilus xanthopygius","VJR_2","07:01"
"4091","Meiglyptes tristis","VJR_2","07:05"
"4092","Trichastoma bicolor","VJR_2","07:06"
"4093","Copsychus stricklandii","VJR_2","07:07"
"4094","Pycnonotus erythropthalmos","VJR_2","07:09"
"4095","Pomatorhinus montanus","VJR_2","07:10"
"4096","Harpactes duvaucelii","VJR_2","07:11"
"4097","Hemipus picatus","VJR_2","07:13"
"4098","Stachyris erythroptera","VJR_2","07:14"
"4099","Stachyris erythroptera","VJR_2","07:15"
"4100","Stachyris erythroptera","VJR_2","07:16"
"4101","Macronus ptilosus","VJR_2","07:16"
"4102","Macronus ptilosus","VJR_2","07:16"
"4103","Arachnothera longirostra","VJR_2","08:00"
"4104","Sasia abnormis","VJR_2","08:02"
"4105","Alophoixus phaeocephalus","VJR_2","08:03"
"4106","Buceros rhinoceros","VJR_2","08:03"
"4107","Macronus ptilosus","VJR_2","08:06"
"4108","Pycnonotus erythropthalmos","VJR_2","08:07"
"4109","Pomatorhinus montanus","VJR_2","08:07"
"4110","Pomatorhinus montanus","VJR_2","08:07"
"4111","Stachyris erythroptera","VJR_2","08:07"
"4112","Stachyris erythroptera","VJR_2","08:07"
"4113","Stachyris erythroptera","VJR_2","08:07"
"4114","Arachnothera longirostra","VJR_2","08:09"
"4115","Hydrornis schwaneri","VJR_2","09:00"
"4116","Hydrornis schwaneri","VJR_2","09:00"
"4117","Malacopteron affine","VJR_2","09:00"
"4118","Pomatorhinus montanus","VJR_2","09:02"
"4119","Macronus ptilosus","VJR_2","09:06"
"4120","Eurylaimus ochromalus","VJR_2","09:07"
"4121","Malacopteron affine","VJR_2","09:09"
"4122","Malacopteron affine","VJR_2","09:09"
"4123","Pycnonotus erythropthalmos","VJR_2","09:10"
"4124","Sasia abnormis","VJR_2","09:16"
"4125","Macronus ptilosus","VJR_2","09:18"
"4126","Stachyris erythroptera","VJR_2","09:19"
"4127","Buceros rhinoceros","VJR_2","10:00"
"4128","Buceros rhinoceros","VJR_2","10:03"
"4129","Malacopteron affine","VJR_2","10:04"
"4130","Buceros rhinoceros","VJR_2","10:04"
"4131","Buceros rhinoceros","VJR_2","10:04"
"4132","Pycnonotus brunneus","VJR_2","10:08"
"4133","Arachnothera longirostra","VJR_2","10:09"
"4134","Orthotomus ruficeps","VJR_2","10:09"
"4135","Alophoixus phaeocephalus","VJR_2","10:10"
"4136","Corvus enca","VJR_2","10:10"
"4137","Arachnothera longirostra","VJR_2","10:11"
"4138","Harpactes kasumba","VJR_2","10:14"
"4139","Malacopteron affine","VJR_2","10:14"
"4140","Pycnonotus erythropthalmos","VJR_2","10:15"
"4141","Prionochilus xanthopygius","VJR_2","10:16"
"4142","Cacomantis sonneratii","VJR_2","11:01"
"4143","Hydrornis schwaneri","VJR_2","11:02"
"4144","Arachnothera longirostra","VJR_2","11:03"
"4145","Pycnonotus atriceps","VJR_2","11:03"
"4146","Malacocincla malaccensis","VJR_2","11:04"
"4147","Sasia abnormis","VJR_2","11:05"
"4148","Cacomantis sonneratii","VJR_2","11:08"
"4149","Arachnothera longirostra","VJR_2","11:11"
"4150","Hypothymis azurea","VJR_2","11:12"
"4151","Phylloscopus borealis","VJR_2","11:16"
"4152","Malacopteron magnirostre","B1_602","07:20"
"4153","Malacopteron magnirostre","B1_602","07:20"
"4154","Philentoma pyrhoptera","B1_602","07:21"
"4155","Arachnothera longirostra","B1_602","07:21"
"4156","Pycnonotus atriceps","B1_602","07:24"
"4157","Trichastoma bicolor","B1_602","07:24"
"4158","Sasia abnormis","B1_602","07:29"
"4159","Copsychus stricklandii","B1_602","07:29"
"4160","Arachnothera longirostra","B1_602","07:38"
"4161","Malacopteron magnirostre","B1_602","08:00"
"4162","Malacopteron magnirostre","B1_602","08:05"
"4163","Alophoixus phaeocephalus","B1_602","08:06"
"4164","Pellorneum capistratum","B1_602","08:11"
"4165","Trichastoma bicolor","B1_602","08:11"
"4166","Malacopteron affine","B1_602","08:14"
"4167","Pycnonotus erythropthalmos","B1_602","08:14"
"4168","Harpactes duvaucelii","B1_602","08:18"
"4169","Arachnothera longirostra","B1_602","08:19"
"4170","Arachnothera longirostra","B1_602","10:03"
"4171","Pomatorhinus montanus","B1_602","10:18"
"4172","Stachyris erythroptera","B1_602","11:07"
"4173","Arachnothera longirostra","B1_602","12:03"
"4174","Hemidactylus frenatus","OP3_843","04:06"
"4175","Corvus enca","OP3_843","05:13"
"4176","Macronus bornensis","OP3_843","06:00"
"4177","Macronus bornensis","OP3_843","06:00"
"4178","Macronus bornensis","OP3_843","06:00"
"4179","Macronus bornensis","OP3_843","06:00"
"4180","Macronus bornensis","OP3_843","06:00"
"4181","Prinia flaviventris","OP3_843","06:00"
"4182","Chalcophaps indica","OP3_843","06:00"
"4183","Pycnonotus goiavier","OP3_843","06:01"
"4184","Orthotomus sericeus","OP3_843","06:03"
"4185","Macronus bornensis","OP3_843","06:05"
"4186","Macronus bornensis","OP3_843","06:05"
"4187","Macronus bornensis","OP3_843","06:05"
"4188","Orthotomus sericeus","OP3_843","06:05"
"4189","Prinia flaviventris","OP3_843","06:06"
"4190","Spilopelia chinensis","OP3_843","06:06"
"4191","Pycnonotus goiavier","OP3_843","06:15"
"4192","Pycnonotus goiavier","OP3_843","06:15"
"4193","Rhipidura javanica","OP3_843","06:17"
"4194","Corvus enca","OP3_843","06:17"
"4195","Corvus enca","OP3_843","06:17"
"4196","Macronus bornensis","OP3_843","07:00"
"4197","Macronus bornensis","OP3_843","07:00"
"4198","Macronus bornensis","OP3_843","07:00"
"4199","Macronus bornensis","OP3_843","07:00"
"4200","Rhipidura javanica","OP3_843","07:00"
"4201","Hemidactylus frenatus","OP3_843","07:01"
"4202","Pycnonotus goiavier","OP3_843","07:02"
"4203","Pycnonotus goiavier","OP3_843","07:02"
"4204","Orthotomus sericeus","OP3_843","07:02"
"4205","Chalcophaps indica","OP3_843","07:02"
"4206","Orthotomus sericeus","OP3_843","07:03"
"4207","Macronus bornensis","OP3_843","07:03"
"4208","Macronus bornensis","OP3_843","07:03"
"4209","Arachnothera longirostra","OP3_843","07:07"
"4210","Prinia flaviventris","OP3_843","08:00"
"4211","Orthotomus sericeus","OP3_843","08:00"
"4212","Macronus bornensis","OP3_843","08:00"
"4213","Macronus bornensis","OP3_843","08:00"
"4214","Hemidactylus frenatus","OP3_843","08:00"
"4215","Prinia flaviventris","OP3_843","08:01"
"4216","Pycnonotus goiavier","OP3_843","08:01"
"4217","Spilopelia chinensis","OP3_843","08:03"
"4218","Rhipidura javanica","OP3_843","08:05"
"4219","Prinia flaviventris","OP3_843","08:10"
"4220","Chalcophaps indica","OP3_843","08:11"
"4221","Orthotomus sericeus","OP3_843","08:14"
"4222","Prinia flaviventris","OP3_843","08:14"
"4223","Pycnonotus goiavier","OP3_843","08:15"
"4224","Aethopyga siparaja","OP3_843","09:00"
"4225","Macronus bornensis","OP3_843","09:00"
"4226","Macronus bornensis","OP3_843","09:00"
"4227","Rhipidura javanica","OP3_843","09:01"
"4228","Pycnonotus goiavier","OP3_843","09:01"
"4229","Pycnonotus goiavier","OP3_843","09:03"
"4230","Pycnonotus goiavier","OP3_843","09:03"
"4231","Prinia flaviventris","OP3_843","09:03"
"4232","Prinia flaviventris","OP3_843","09:03"
"4233","Centropus sinensis","OP3_843","09:04"
"4234","Orthotomus sericeus","OP3_843","09:04"
"4235","Macronus bornensis","OP3_843","09:05"
"4236","Orthotomus sericeus","OP3_843","09:06"
"4237","Rhipidura javanica","OP3_843","09:09"
"4238","Hemidactylus frenatus","OP3_843","09:09"
"4239","Corvus enca","OP3_843","09:14"
"4240","Hemidactylus frenatus","OP_Belian","23:14"
"4241","Hemidactylus frenatus","OP_Belian","00:07"
"4242","Hemidactylus frenatus","OP_Belian","03:01"
"4243","Hemidactylus frenatus","OP_Belian","05:07"
"4244","Hemidactylus frenatus","OP_Belian","05:07"
"4245","Hemidactylus frenatus","OP_Belian","05:08"
"4246","Prinia flaviventris","OP_Belian","06:00"
"4247","Prinia flaviventris","OP_Belian","06:00"
"4248","Macronus bornensis","OP_Belian","06:00"
"4249","Macronus bornensis","OP_Belian","06:00"
"4250","Macronus bornensis","OP_Belian","06:00"
"4251","Macronus bornensis","OP_Belian","06:00"
"4252","Pycnonotus goiavier","OP_Belian","06:00"
"4253","Pycnonotus goiavier","OP_Belian","06:00"
"4254","Pycnonotus goiavier","OP_Belian","06:00"
"4255","Pycnonotus goiavier","OP_Belian","06:00"
"4256","Pycnonotus goiavier","OP_Belian","06:00"
"4257","Pycnonotus goiavier","OP_Belian","06:00"
"4258","Pycnonotus goiavier","OP_Belian","06:00"
"4259","Rhipidura javanica","OP_Belian","06:00"
"4260","Spilopelia chinensis","OP_Belian","06:00"
"4261","Centropus sinensis","OP_Belian","06:01"
"4262","Centropus bengalensis","OP_Belian","06:03"
"4263","Lonchura fuscans","OP_Belian","06:03"
"4264","Pycnonotus goiavier","OP_Belian","06:04"
"4265","Pycnonotus goiavier","OP_Belian","06:04"
"4266","Pycnonotus goiavier","OP_Belian","06:04"
"4267","Pycnonotus goiavier","OP_Belian","06:04"
"4268","Pycnonotus goiavier","OP_Belian","06:04"
"4269","Pycnonotus goiavier","OP_Belian","06:04"
"4270","Pycnonotus goiavier","OP_Belian","06:04"
"4271","Pycnonotus goiavier","OP_Belian","06:04"
"4272","Corvus enca","OP_Belian","06:05"
"4273","Pycnonotus goiavier","OP_Belian","06:10"
"4274","Pycnonotus goiavier","OP_Belian","06:10"
"4275","Pycnonotus goiavier","OP_Belian","06:10"
"4276","Pycnonotus goiavier","OP_Belian","06:10"
"4277","Pycnonotus goiavier","OP_Belian","06:10"
"4278","Pycnonotus goiavier","OP_Belian","06:10"
"4279","Pycnonotus goiavier","OP_Belian","06:10"
"4280","Pycnonotus goiavier","OP_Belian","06:10"
"4281","Pycnonotus goiavier","OP_Belian","06:10"
"4282","Pycnonotus goiavier","OP_Belian","06:10"
"4283","Pycnonotus goiavier","OP_Belian","06:10"
"4284","Pycnonotus goiavier","OP_Belian","06:10"
"4285","Spilopelia chinensis","OP_Belian","06:10"
"4286","Orthotomus sericeus","OP_Belian","06:10"
"4287","Hemidactylus frenatus","OP_Belian","06:14"
"4288","Pycnonotus goiavier","OP_Belian","07:00"
"4289","Pycnonotus goiavier","OP_Belian","07:00"
"4290","Centropus bengalensis","OP_Belian","07:00"
"4291","Macronus bornensis","OP_Belian","07:00"
"4292","Macronus bornensis","OP_Belian","07:00"
"4293","Macronus bornensis","OP_Belian","07:00"
"4294","Spilopelia chinensis","OP_Belian","07:01"
"4295","Prinia flaviventris","OP_Belian","07:03"
"4296","Pycnonotus goiavier","OP_Belian","07:04"
"4297","Pycnonotus goiavier","OP_Belian","07:04"
"4298","Pycnonotus goiavier","OP_Belian","07:04"
"4299","Macronus bornensis","OP_Belian","07:04"
"4300","Rhipidura javanica","OP_Belian","07:09"
"4301","Hemidactylus frenatus","OP_Belian","07:12"
"4302","Pycnonotus goiavier","OP_Belian","07:13"
"4303","Pycnonotus goiavier","OP_Belian","07:13"
"4304","Pycnonotus goiavier","OP_Belian","07:13"
"4305","Pycnonotus goiavier","OP_Belian","07:13"
"4306","Pycnonotus goiavier","OP_Belian","07:13"
"4307","Spilopelia chinensis","OP_Belian","07:16"
"4308","Prinia flaviventris","OP_Belian","08:00"
"4309","Pycnonotus goiavier","OP_Belian","08:00"
"4310","Pycnonotus goiavier","OP_Belian","08:00"
"4311","Pycnonotus goiavier","OP_Belian","08:00"
"4312","Macronus bornensis","OP_Belian","08:00"
"4313","Rhipidura javanica","OP_Belian","08:00"
"4314","Spilopelia chinensis","OP_Belian","08:01"
"4315","Macronus bornensis","OP_Belian","08:01"
"4316","Macronus bornensis","OP_Belian","08:01"
"4317","Pycnonotus goiavier","OP_Belian","08:01"
"4318","Rhipidura javanica","OP_Belian","08:02"
"4319","Orthotomus sericeus","OP_Belian","08:04"
"4320","Centropus bengalensis","OP_Belian","08:06"
"4321","Hemidactylus frenatus","OP_Belian","08:14"
"4322","Macronus bornensis","OP_Belian","09:00"
"4323","Rhipidura javanica","OP_Belian","09:00"
"4324","Pycnonotus goiavier","OP_Belian","09:00"
"4325","Pycnonotus goiavier","OP_Belian","09:00"
"4326","Macronus bornensis","OP_Belian","09:00"
"4327","Cacomantis merulinus","OP_Belian","09:02"
"4328","Macronus bornensis","OP_Belian","09:03"
"4329","Prinia flaviventris","OP_Belian","09:09"
"4330","Orthotomus sericeus","OP_Belian","09:12"
"4331","Prinia flaviventris","OP_Belian","10:00"
"4332","Prinia flaviventris","OP_Belian","10:00"
"4333","Macronus bornensis","OP_Belian","10:00"
"4334","Pycnonotus goiavier","OP_Belian","10:01"
"4335","Merops viridis","OP_Belian","10:01"
"4336","Orthotomus sericeus","OP_Belian","10:02"
"4337","Lonchura fuscans","OP_Belian","10:03"
"4338","Pycnonotus goiavier","OP_Belian","10:05"
"4339","Cacomantis merulinus","OP_Belian","10:08"
"4340","Macronus bornensis","OP_Belian","10:09"
"4341","Orthotomus sericeus","B1_602","14:18"
"4342","Centropus sinensis","B1_602","14:20"
"4343","Arachnothera longirostra","B1_602","14:26"
"4344","Arachnothera longirostra","B1_602","14:31"
"4345","Pycnonotus atriceps","B1_602","15:00"
"4346","Pycnonotus erythropthalmos","B1_602","15:01"
"4347","Orthotomus sericeus","B1_602","15:09"
"4348","Pycnonotus atriceps","B1_602","15:10"
"4349","Pycnonotus atriceps","B1_602","16:00"
"4350","Pycnonotus atriceps","B1_602","16:00"
"4351","Pycnonotus erythropthalmos","B1_602","16:00"
"4352","Anorrhinus galeritus","B1_602","16:03"
"4353","Anorrhinus galeritus","B1_602","16:03"
"4354","Pycnonotus atriceps","B1_602","17:00"
"4355","Pycnonotus atriceps","B1_602","17:00"
"4356","Otus rufescens","E100_edge","22:15"
"4357","Bubo sumatranus","E100_edge","22:16"
"4358","Otus rufescens","E100_edge","23:13"
